name;info;birth;demise;dataUrl
Giovanni Boccaccio;Escritor italiano;1313;1375;https://proverbia.net/autor/frases-de-giovanni-boccaccio
Giovanni Guareschi;Periodista y escritor italiano;1908;1968;https://proverbia.net/autor/frases-de-giovanni-guareschi
Giovanni Papini;Escritor italiano;1881;1956;https://proverbia.net/autor/frases-de-giovanni-papini
Giulio Andreotti;Político italiano;1919;?;https://proverbia.net/autor/frases-de-giulio-andreotti
Giuseppe Mazzini;Político italiano;1805;1872;https://proverbia.net/autor/frases-de-giuseppe-mazzini
Giuseppe Tomasi di Lampedusa;Escritor italiano;1896;1957;https://proverbia.net/autor/frases-de-giuseppe-tomasi-di-lampedusa
Godfrey H. Hardy;Matemático británico;1877;1947;https://proverbia.net/autor/frases-de-godfrey-h-hardy
Goethe;Poeta y dramaturgo alemán;1749;1832;https://proverbia.net/autor/frases-de-goethe
Gonzalo Rojas;Profesor y periodista chileno;1916;2011;https://proverbia.net/autor/frases-de-gonzalo-rojas
Gonzalo Santonja;Escritor y crítico literario español;1952;?;https://proverbia.net/autor/frases-de-gonzalo-santonja
Gonzalo Torrente Ballester;Escritor español;1910;1999;https://proverbia.net/autor/frases-de-gonzalo-torrente-ballester
Gottfried Leibniz;Filósofo, físico y matemático alemán;1646;1716;https://proverbia.net/autor/frases-de-gottfried-leibniz
Gotthold Ephraim Lessing;Dramaturgo, crítico literario y pensador alemán;1729;1781;https://proverbia.net/autor/frases-de-gotthold-ephraim-lessing
Graham Greene;Novelista británico;1904;1991;https://proverbia.net/autor/frases-de-graham-greene
Grant Morrison;Artista y escritor de comics;1960;?;https://proverbia.net/autor/frases-de-grant-morrison
Gregg Levoy;Escritor estadounidense;1953;?;https://proverbia.net/autor/frases-de-gregg-levoy
Gregorio Marañón;Médico y escritor español;1887;1960;https://proverbia.net/autor/frases-de-gregorio-maranon
Groucho Marx;Actor estadounidense;1890;1977;https://proverbia.net/autor/frases-de-groucho-marx
Guglielmo Ferrero;Periodista y escritor italiano;1871;1942;https://proverbia.net/autor/frases-de-guglielmo-ferrero
Guillermo Pérez Villalta;Pintor español;1945;?;https://proverbia.net/autor/frases-de-guillermo-perez-villalta
Gustave Droz;Escritor francés;1832;1895;https://proverbia.net/autor/frases-de-gustave-droz
Gustave Flaubert;Escritor francés;1821;1880;https://proverbia.net/autor/frases-de-gustave-flaubert
Gustave Le Bon;Psicólogo francés;1841;1931;https://proverbia.net/autor/frases-de-gustave-le-bon
Gustavo Adolfo Bécquer;Poeta español;1836;1870;https://proverbia.net/autor/frases-de-gustavo-adolfo-becquer
Gustavo Gutierrez Merino;Filósofo y teólogo peruano;1928;?;https://proverbia.net/autor/frases-de-gustavo-gutierrez-merino
Guy Carcassonne;Jurista francés;1951;?;https://proverbia.net/autor/frases-de-guy-carcassonne
Guy de Maupassant;Escritor francés;1850;1893;https://proverbia.net/autor/frases-de-guy-de-maupassant
H.Greele;;;;https://proverbia.net/autor/frases-de-h-greele
Habib Bourguiba;Abogado y político tunecino;1903;2000;https://proverbia.net/autor/frases-de-habib-bourguiba
Hannah Arendt;Filósofa y teórica política alemana;1906;1975;https://proverbia.net/autor/frases-de-hannah-arendt
Hans-Dietrich Genscher;Político alemán;1927;?;https://proverbia.net/autor/frases-de-hansdietrich-genscher
Harold Bloom;Crítico literario estadounidense;1930;?;https://proverbia.net/autor/frases-de-harold-bloom
Harold E. Edgerton;Ingeniero y profesor estadounidense;1903;1990;https://proverbia.net/autor/frases-de-harold-e-edgerton
Harold MacMillan;Político inglés;1894;1986;https://proverbia.net/autor/frases-de-harold-macmillan
Harold Pinter;Dramaturgo, poeta, guionista y director británico;1930;2008;https://proverbia.net/autor/frases-de-harold-pinter
Harold Wilson;Político inglés;1916;1995;https://proverbia.net/autor/frases-de-harold-wilson
Harriet Beecher Stowe;Filántropa y Escritora estadounidense;1811;1896;https://proverbia.net/autor/frases-de-harriet-beecher-stowe
Harry Mulisch;Escritor holandés;1927;2010;https://proverbia.net/autor/frases-de-harry-mulisch
Haruki Murakami;Escritor y traductor japonés;1949;?;https://proverbia.net/autor/frases-de-haruki-murakami
Havey Keitel;Actor norteamericano.;;;https://proverbia.net/autor/frases-de-havey-keitel
Hector Berlioz;Compositor, crítico y director musical;1803;1869;https://proverbia.net/autor/frases-de-hector-berlioz
Heinrich Böll;Escritor alemán;1917;1985;https://proverbia.net/autor/frases-de-heinrich--boll
Heinrich Heine;Poeta alemán;1797;1856;https://proverbia.net/autor/frases-de-heinrich-heine
Heinrich Wilhelm von Kleist;Dramaturgo alemán;1777;1811;https://proverbia.net/autor/frases-de-heinrich-wilhelm-von-kleist
Heinz G. Konsalik;Escritor alemán;1924;1999;https://proverbia.net/autor/frases-de-heinz-g-konsalik
Helen Keller;Escritora y conferenciante estadounidense;1880;1968;https://proverbia.net/autor/frases-de-helen-keller
Helen Rowland;Periodista y humorista estadounidense;1875;1950;https://proverbia.net/autor/frases-de-helen-rowland
Helenio Herrera;Entrenador de fútbol franco-argentino;1910;1997;https://proverbia.net/autor/frases-de-helenio-herrera
Henri Barbusse;Novelista francés;1873;1935;https://proverbia.net/autor/frases-de-henri-barbusse
Henri Bergson;Filósofo francés;1859;1941;https://proverbia.net/autor/frases-de-henri-bergson
Henri Poincaré;Matemático francés;1854;1912;https://proverbia.net/autor/frases-de-henri-poincare
Henrik Johan Ibsen;Dramaturgo noruego;1828;1906;https://proverbia.net/autor/frases-de-henrik-johan-ibsen
Henry Adams;Escritor y historiador estadounidense;1838;1918;https://proverbia.net/autor/frases-de-henry-adams
Henry Bataille;Dramaturgo francés;1872;1922;https://proverbia.net/autor/frases-de-henry-bataille
Henry David Thoreau;Escritor, poeta y pensador;1817;1862;https://proverbia.net/autor/frases-de-henry-david-thoreau
Henry de Montherlant;Novelista y dramaturgo francés de origen catalán n;1896;1970;https://proverbia.net/autor/frases-de-henry-de-montherlant
Henry F. Amiel;Escritor suizo;1821;1881;https://proverbia.net/autor/frases-de-henry-f-amiel
Henry F.Hoar;;;;https://proverbia.net/autor/frases-de-henry-f-hoar
Henry Fielding;Novelista, autor teatral y jurista inglés;1707;1754;https://proverbia.net/autor/frases-de-henry-fielding
Henry Ford;Industrial estadounidense;1863;1947;https://proverbia.net/autor/frases-de-henry-ford
Henry George;Economista inglés;1839;1897;https://proverbia.net/autor/frases-de-henry-george
Henry Home Kames;Juez y escritor francés;1696;1792;https://proverbia.net/autor/frases-de-henry-home-kames
Henry James;Escritor estadounidense;1843;1916;https://proverbia.net/autor/frases-de-henry-james
Henry John Kaiser;Industrial estadounidense;1882;1967;https://proverbia.net/autor/frases-de-henry-john-kaiser
Henry Lewis Stimson;Estadista americano;1867;1950;https://proverbia.net/autor/frases-de-henry-lewis-stimson
Henry Mackenzie;Escritor escocés;1745;1831;https://proverbia.net/autor/frases-de-henry-mackenzie
Henry Miller;Escritor estadounidense;1891;1980;https://proverbia.net/autor/frases-de-henry-miller
Henry Moore;Escultor británico;1898;1986;https://proverbia.net/autor/frases-de-henry-moore
Henry Saint-John;Estadista y escritor inglés;1678;1751;https://proverbia.net/autor/frases-de-henry-saintjohn
Henry Van Dyke;Escritor estadounidense;1852;1933;https://proverbia.net/autor/frases-de-henry-van-dyke
Henry Wadsworth Longfellow;Poeta estadounidense;1807;1882;https://proverbia.net/autor/frases-de-henry-wadsworth-longfellow
Henry Ward Beecher;Religioso estadounidense;1813;1887;https://proverbia.net/autor/frases-de-henry-ward-beecher
Henry-Louis Mencken;Periodista y escritor estadounidense;1880;1956;https://proverbia.net/autor/frases-de-henrylouis-mencken
Heráclito de Efeso;Filósofo griego;540 AC;470 AC;https://proverbia.net/autor/frases-de-heraclito-de-efeso
Herbert George Wells;Novelista, periodista e historiador inglés;1866;1946;https://proverbia.net/autor/frases-de-herbert-george-wells
Herbert Marshall McLuhan;Comunicólogo canadiense;1911;1980;https://proverbia.net/autor/frases-de-herbert-marshall-mcluhan
Herbert Spencer;Escritor británico;1820;1903;https://proverbia.net/autor/frases-de-herbert-spencer
Herbert Von Karajan;Director de orquesta austríaco;1908;?;https://proverbia.net/autor/frases-de-herbert-von-karajan
Herman Melville;Escritor estadounidense;1819;1891;https://proverbia.net/autor/frases-de-herman-melville
Hermann Hesse;Escritor suizo, de origen alemán;1877;1962;https://proverbia.net/autor/frases-de-hermann-hesse
Hermann Keyserling;Filósofo y científico alemán;1880;1946;https://proverbia.net/autor/frases-de-hermann-keyserling
Hernán Cortés;Conquistador y descubridor español;1485;1547;https://proverbia.net/autor/frases-de-hernan-cortes
Herni Dominique Lacordaire;Sacerdote y predicador francés;1802;1861;https://proverbia.net/autor/frases-de-herni-dominique-lacordaire
Heródoto de Halicarnaso;Historiador y geógrafo griego;484 AC;425 AC;https://proverbia.net/autor/frases-de-herodoto-de-halicarnaso
Hesíodo;Poeta griego;Siglo VII AC;Siglo VI AC;https://proverbia.net/autor/frases-de-hesiodo
Heywood Hale Broun;Periodista, actor y escritor estadounidense;1918;2001;https://proverbia.net/autor/frases-de-heywood-hale-broun
HildaOwlsley;;;;https://proverbia.net/autor/frases-de-hilda-owlsley
Hipócrates;Médico griego;s. V AC;s. IV AC;https://proverbia.net/autor/frases-de-hipocrates
Hipólito Taine;Escritor francés;1828;1893;https://proverbia.net/autor/frases-de-hipolito-taine
Hiram Warren Johnson;Político estadounidense;1866;1945;https://proverbia.net/autor/frases-de-hiram-warren-johnson-
Hodding Carter;Periodista y autor estadounidense;1907;1972;https://proverbia.net/autor/frases-de-hodding--carter
Homero;Poeta y rapsoda griego;VIII AC;VIII AC;https://proverbia.net/autor/frases-de-homero
Honoré de Balzac;Escritor francés;1799;1850;https://proverbia.net/autor/frases-de-honore-de-balzac
Horace Mann;Educador estadounidense;1796;1859;https://proverbia.net/autor/frases-de-horace-mann
Horace Smith;Poeta y novelista inglés;1779;1849;https://proverbia.net/autor/frases-de-horace-smith
Horacio;Poeta latino;65 AC;8 AC;https://proverbia.net/autor/frases-de-horacio
Horacio Quiroga;Cuentista, dramaturgo y poeta uruguayo;1878;1937;https://proverbia.net/autor/frases-de-horacio-quiroga
Howard G. Hendricks;Intelectual y escritor estadounidense.;;;https://proverbia.net/autor/frases-de-howard-g-hendricks
Hugo von Hofmannsthal;Escritor austríaco;1874;1729;https://proverbia.net/autor/frases-de-hugo-von-hofmannsthal
I.Heywood;;;;https://proverbia.net/autor/frases-de-i-heywood
Igor Stravinski;Compositor y director de orquesta ruso;1882;1971;https://proverbia.net/autor/frases-de-igor-stravinski
Immanuel Kant;Filosofo alemán;1724;1804;https://proverbia.net/autor/frases-de-immanuel-kant
Indira Gandhi;Estadista y política hindú;1917;1984;https://proverbia.net/autor/frases-de-indira-gandhi
Ingmar Bergman;Cineasta sueco;1918;2007;https://proverbia.net/autor/frases-de-ingmar-bergman
Ingrid Bergman;Actriz sueca;1915;1982;https://proverbia.net/autor/frases-de-ingrid-bergman
Ippolito Nievo;Escritor italiano;1831;1861;https://proverbia.net/autor/frases-de-ippolito-nievo
Isaac Asimov;Escritor y bioquímico estadounidense;1920;1992;https://proverbia.net/autor/frases-de-isaac-asimov
Isaac Newton;Matemático y físico británico;1642;1727;https://proverbia.net/autor/frases-de-isaac-newton
Isabel Allende;Escritora chilena;1942;?;https://proverbia.net/autor/frases-de-isabel-allende
Isabel de Rumania;Escritora rumana;1843;1916;https://proverbia.net/autor/frases-de-isabel-de-rumania
Isadora Duncan;Bailarina estadounidense;1877;1927;https://proverbia.net/autor/frases-de-isadora-duncan
Isidoro Loi;Escritor chileno.;;;https://proverbia.net/autor/frases-de-isidoro-loi
Isócrates;Orador ateniense;436 AC;338 AC;https://proverbia.net/autor/frases-de-isocrates
Israel Zangwill;Escritor inglés, de padres rusos;1864;1926;https://proverbia.net/autor/frases-de-israel-zangwill
Italo Calvino;Escritor italiano;1923;1985;https://proverbia.net/autor/frases-de-italo-calvino
Ivan Turgueniev;Escritor ruso;1817;1883;https://proverbia.net/autor/frases-de-ivan-turgueniev
J. M. Barrie;Escritor escocés;1860;1937;https://proverbia.net/autor/frases-de-j-m-barrie
J. R. R. Tolkien;Escritor británico;1892;1973;https://proverbia.net/autor/frases-de-j-r-r-tolkien
J.Mario Simmel;;;;https://proverbia.net/autor/frases-de-j-mario-simmel
J.Nievo;;;;https://proverbia.net/autor/frases-de-j-nievo
J.P.Sergent;;;;https://proverbia.net/autor/frases-de-jp-sergent
Jacinto Benavente;Dramaturgo español;1866;1954;https://proverbia.net/autor/frases-de-jacinto-benavente
Jacinto Octavio Picón;Escritor español;1852;1923;https://proverbia.net/autor/frases-de-jacinto-octavio-picon
Jack Gould;Actor estadounidense;;;https://proverbia.net/autor/frases-de-jack-gould
Jack London;Escritor y activista americano;1876;1916;https://proverbia.net/autor/frases-de-jack-london
Jacquelyn Mitchard;Reportera, guionista y escritora estadounidense;1956;?;https://proverbia.net/autor/frases-de-jacquelyn--mitchard-
Jacques Benigne Bossuet;Clérigo católico francés y escritor;1627;1704;https://proverbia.net/autor/frases-de-jacques-benigne-bossuet
Jacques de Lacretelle;Escritor francés;1888;1985;https://proverbia.net/autor/frases-de-jacques-de-lacretelle
Jacques Derrida;Filósofo francés;1930;2004;https://proverbia.net/autor/frases-de-jacques-derrida
Jacques H. Bernardin de Saint Pierre;Escritor y botánico frances;1734;1814;https://proverbia.net/autor/frases-de-jacques-h-bernardin-de-saint-pierre
Jacques Prévert;Poeta, autor teatral y guionista francés;1900;1977;https://proverbia.net/autor/frases-de-jacques-prevert
Jacques Roumain;Escritor y político haitiano;1907;1944;https://proverbia.net/autor/frases-de-jacques-roumain
Jacques Yves Cousteau;Marino e investigador francés;1910;1997;https://proverbia.net/autor/frases-de-jacques-yves-cousteau
Jaime de Armiñán;Escritor español;1935;?;https://proverbia.net/autor/frases-de-jaime-de-arminan
Jaime Luciano Balmes;Filósofo y sacerdote español;1810;1848;https://proverbia.net/autor/frases-de-jaime-luciano-balmes
Jaime Sabines;Poeta y político mexicano;1926;1999;https://proverbia.net/autor/frases-de-jaime-sabines
James Baldwin;Ensayista, novelista y dramaturgo estadounidense;1924;1987;https://proverbia.net/autor/frases-de-james-baldwin
James Branch Cabell;Escritor americano;1879;1958;https://proverbia.net/autor/frases-de-james-branch-cabell
James Carroll;Escritor estadounidense;1943;?;https://proverbia.net/autor/frases-de-james-carroll
James Cash Penny;Comerciante estadounidense;1875;1971;https://proverbia.net/autor/frases-de-james-cash-penny
James Cook;Explorador y navegante inglés;1728;1779;https://proverbia.net/autor/frases-de-james-cook
James Gibbons Huneker;Critico de arte y literatura estadounidense;1860;1921;https://proverbia.net/autor/frases-de-james-gibbons-huneker
James Joyce;Escritor irlandés;1882;1941;https://proverbia.net/autor/frases-de-james-joyce
James Russell Lowell;Poeta y escritor estadounidense;1819;1891;https://proverbia.net/autor/frases-de-james-russell-lowell
James Thurber;Humorista y dibujante estadounidense;1894;1961;https://proverbia.net/autor/frases-de-james-thurber
James William Fulbright;Político estadounidense;1905;1995;https://proverbia.net/autor/frases-de-james-william-fulbright
Jane Austen;Escritora británica;1775;1817;https://proverbia.net/autor/frases-de-jane-austen
Jane Fonda;Actriz estadounidense;1937;?;https://proverbia.net/autor/frases-de-jane-fonda
Jaume Perich;Humorista español;1941;1995;https://proverbia.net/autor/frases-de-jaume-perich
Javier Sádaba;Filósofo español;1940;?;https://proverbia.net/autor/frases-de-javier-sadaba
Jean Anouilh;Escritor y dramaturgo francés;1910;1987;https://proverbia.net/autor/frases-de-jean-anouilh
Jean Baptiste Say;Economista francés;1767;1832;https://proverbia.net/autor/frases-de-jean-baptiste-say
Jean Cocteau;Escritor, pintor, coreógrafo;1889;1963;https://proverbia.net/autor/frases-de-jean-cocteau
Jean de Gerson;Predicador y teólogo francés;1363;1429;https://proverbia.net/autor/frases-de-jean-de--gerson
Jean de la Bruyere;Escritor francés;1645;1696;https://proverbia.net/autor/frases-de-jean-de-la-bruyere
Jean de La Fontaine;Escritor y poeta francés;1621;1695;https://proverbia.net/autor/frases-de-jean-de-la-fontaine
Jean de Monet;Caballero de Lamarck Biólogo;1744;1829;https://proverbia.net/autor/frases-de-jean-de-monet
Jean Dubuffet;Pintor y escultor francés;1901;1985;https://proverbia.net/autor/frases-de-jean-dubuffet
Jean Francois Revel;Escritor francés;1924;?;https://proverbia.net/autor/frases-de-jean-francois-revel
Jean Giono;Escritor francés;1895;1970;https://proverbia.net/autor/frases-de-jean-giono
Jean Jacques Rousseau;Filósofo francés;1712;1778;https://proverbia.net/autor/frases-de-jean-jacques-rousseau
Jean Le Rond D' Alembert;Filósofo, físico y matemático francés;1717;1783;https://proverbia.net/autor/frases-de-jean-le-rond-d-alembert
Jean Luc Goddard;Director de cine suizo.;;;https://proverbia.net/autor/frases-de-jean-luc-goddard
Jean Lucien Arréat;Escritor y filósofo francés;1841;1922;https://proverbia.net/autor/frases-de-jean-lucien-arreat
Jean Paul;Escritor y humorista alemán;1763;1825;https://proverbia.net/autor/frases-de-jean-paul
Jean Paul Marat;Periodista y político revolucionario francés;1743;1793;https://proverbia.net/autor/frases-de-jean-paul-marat
Jean Paul Sartre;Filósofo y escritor francés;1905;1980;https://proverbia.net/autor/frases-de-jean-paul-sartre
Jean Piaget;Filósofo y psicólogo suizo;1896;1980;https://proverbia.net/autor/frases-de-jean-piaget
Jean Renoir;Director de cine francés;1894;1979;https://proverbia.net/autor/frases-de-jean-renoir
Jean Rostand;Biólogo y escritor francés;1894;1977;https://proverbia.net/autor/frases-de-jean-rostand
Jean-Baptiste Racine;Poeta trágico francés;1639;1699;https://proverbia.net/autor/frases-de-jeanbaptiste-racine
Jean-Louis Barrault;Actor y director francés;1910;1994;https://proverbia.net/autor/frases-de-jeanlouis-barrault
Jeannette Rankin;Política estadounidense Primera mujer elegida mie;1880;1973;https://proverbia.net/autor/frases-de-jeannette-rankin
Jehudi Menuhin;Violinista y director de orquesta;1916;1999;https://proverbia.net/autor/frases-de-jehudi-menuhin
Jerome Klapka Jerome;Humorista inglés;1858;1927;https://proverbia.net/autor/frases-de-jerome-klapka-jerome
Jerry Lewis;Actor cómico estadounidense;1926;2017;https://proverbia.net/autor/frases-de-jerry-lewis
Jesucristo;Fundador del cristianismo;4 AC;30;https://proverbia.net/autor/frases-de-jesucristo
Jesús Fernández Santos;Escritor y novelista español;1926;1988;https://proverbia.net/autor/frases-de-jesus-fernandez-santos
Jesús Hermida;Periodista y presentador español;1937;?;https://proverbia.net/autor/frases-de-jesus-hermida
Jim Backus;Actor americano;1913;1989;https://proverbia.net/autor/frases-de-jim-backus
Jim Fox;Actor británico;1939;?;https://proverbia.net/autor/frases-de-jim-fox
Joan Baez;Cantante estadounidense;1941;?;https://proverbia.net/autor/frases-de-joan-baez
Joan Manuel Serrat;Cantautor español;1943;?;https://proverbia.net/autor/frases-de-joan-manuel-serrat
Joaquín Bartrina;Poeta español;1850;1880;https://proverbia.net/autor/frases-de-joaquin-bartrina
Joaquín Oristrell;Guionista y director de cine español;1953;?;https://proverbia.net/autor/frases-de-joaquin-oristrell
Joaquín Sabina;Cantautor y poeta español;1949;?;https://proverbia.net/autor/frases-de-joaquin-sabina
Johann August Strindberg;Escritor sueco;1849;1912;https://proverbia.net/autor/frases-de-johann-august-strindberg
Johann Herder;Escritor y filósofo prusiano;1744;1803;https://proverbia.net/autor/frases-de-johann-herder
Johann J. Engel;Escritor alemán;1741;1802;https://proverbia.net/autor/frases-de-johann-j-engel
Johann Kaspar Lavater;Filósofo, poeta y teólogo suizo;1741;1801;https://proverbia.net/autor/frases-de-johann-kaspar-lavater
Johannes Brahms;Compositor alemán;1833;1897;https://proverbia.net/autor/frases-de-johannes-brahms
JohannGütemberg;;;;https://proverbia.net/autor/frases-de-johann-g%C3%BCtemberg
Johh Hessin Clarke;Juez estadounidense;1857;1945;https://proverbia.net/autor/frases-de-johh-hessin-clarke
John Archibald Wheeler;Físico estadounidense;1911;2008;https://proverbia.net/autor/frases-de-john-archibald
John Ashbery;Poeta estadounidense;1927;?;https://proverbia.net/autor/frases-de-john-ashbery
John Baines;Filósofo y científico chileno;1935;?;https://proverbia.net/autor/frases-de-john-baines
John Boyle O'Reilly;Poeta y novelista irlandés;1844;1890;https://proverbia.net/autor/frases-de-john-boyle-oreilly
John Cage;Compositor estadounidense;1912;1992;https://proverbia.net/autor/frases-de-john-cage
John Calvin Coolidge;Presidente de Estados Unidos (1923-1929);1872;1933;https://proverbia.net/autor/frases-de-john-calvin-coolidge
John Churton Collins;Crítico literario inglés;1848;1908;https://proverbia.net/autor/frases-de-john-churton-collins
John Cleese;Escritor, actor y humorísta británico;1939;?;https://proverbia.net/autor/frases-de-john-cleese
John D. Rockefeller;Empresario e industrial estadounidense;1839;1937;https://proverbia.net/autor/frases-de-john-d-rockefeller
John Dewey;Filósofo estadounidense;1859;1952;https://proverbia.net/autor/frases-de-john-dewey
John Donne;Poeta, prosista y clérigo inglés;1572;1631;https://proverbia.net/autor/frases-de-john-donne
John Dos Passos;Novelista y periodista estadounidense;1896;1970;https://proverbia.net/autor/frases-de-john-dos-passos
John Dryden;Escritor inglés;1631;1700;https://proverbia.net/autor/frases-de-john-dryden
John Fitzgerald Kennedy;Político estadounidense;1917;1963;https://proverbia.net/autor/frases-de-john-fitzgerald-kennedy
John Fletcher;Dramaturgo británico;1579;1625;https://proverbia.net/autor/frases-de-john-fletcher
John Galsworthy;Escritor inglés;1867;1933;https://proverbia.net/autor/frases-de-john-galsworthy
John Gay;Poeta y dramaturgo inglés;1685;1732;https://proverbia.net/autor/frases-de-john-gay
John H. Newman;Cardenal y escritor británico;1801;1890;https://proverbia.net/autor/frases-de-john-h-newman
John Irving;Escritor estadounidense;1942;?;https://proverbia.net/autor/frases-de-john-irving
John Keats;Poeta ingles;1795;1821;https://proverbia.net/autor/frases-de-john-keats
John Kenneth Galbraith;Econonista estadounidense;1908;2006;https://proverbia.net/autor/frases-de-john-kenneth-galbraith
John Lennon;Cantante y compositor británico;1940;1980;https://proverbia.net/autor/frases-de-john-lennon
John Locke;Filósofo inglés;1632;1704;https://proverbia.net/autor/frases-de-john-locke
John Maynard Keynes;Economista inglés;1883;1946;https://proverbia.net/autor/frases-de-john-maynard-keynes
John Milton;Poeta inglés;1608;1674;https://proverbia.net/autor/frases-de-john-milton
John Ray;Naturalista británico;1627;1705;https://proverbia.net/autor/frases-de-john-ray
John Ruskin;Crítico y escritor británico;1819;1900;https://proverbia.net/autor/frases-de-john-ruskin
John Steinbeck;Escritor estadounidense;1902;1968;https://proverbia.net/autor/frases-de-john-steinbeck
John Stuart Mill;Filósofo y economista inglés;1806;1873;https://proverbia.net/autor/frases-de-john-stuart-mill
John Wesley;Clérigo anglicano;1703;1791;https://proverbia.net/autor/frases-de-john-wesley
John Wilmot;Segundo conde de Rochester Poeta inglés.;1647;1680;https://proverbia.net/autor/frases-de-john-wilmot
Jonas Edward Salk;Médico y epidemiólogo estadounidense;1914;1995;https://proverbia.net/autor/frases-de-jonas-edward-salk
Jonathan Swift;Político y escritor irlandés;1667;1745;https://proverbia.net/autor/frases-de-jonathan-swift
Jordi Sabater Pi;Etiologo y primatólogo español;1922;?;https://proverbia.net/autor/frases-de-jordi-sabater-pi
Jorge Boccanera;Poeta y periodista argentino;1952;?;https://proverbia.net/autor/frases-de-jorge-boccanera
Jorge Bucay;Escritor y psicoterapeuta argentino;1949;?;https://proverbia.net/autor/frases-de-jorge-bucay
Jorge Guillén;Poeta español;1893;1984;https://proverbia.net/autor/frases-de-jorge-guillen
Jorge Luis Borges;Escritor argentino;1899;1986;https://proverbia.net/autor/frases-de-jorge-luis-borges
José Antonio Marina;Filósofo español;1939;?;https://proverbia.net/autor/frases-de-jose-antonio-marina
José Bergamín;Escritor español;1895;1983;https://proverbia.net/autor/frases-de-jose-bergamin
José de Espronceda;Poeta español;1808;1842;https://proverbia.net/autor/frases-de-jose-de-espronceda
José de San Martín;Militar y político argentino;1778;1850;https://proverbia.net/autor/frases-de-jose-de-san-martin
José Gorostiza;Poeta mexicano;1901;1973;https://proverbia.net/autor/frases-de-jose-gorostiza
José Hernández;Periodista y poeta argentino;1834;1886;https://proverbia.net/autor/frases-de-jose-hernandez
José Hierro;Poeta español;1922;2002;https://proverbia.net/autor/frases-de-jose-hierro
José Ingenieros;Filósofo y psicólogo argentino;1877;1925;https://proverbia.net/autor/frases-de-jose-ingenieros
José Luis Coll;Humorista español;1931;2007;https://proverbia.net/autor/frases-de-jose-luis-coll
Jose Luis de Villalonga;Actor y escritor español;1920;2007;https://proverbia.net/autor/frases-de-jose-luis-de-villalonga
José Luís López Aranguren;Filósofo español;1909;1996;https://proverbia.net/autor/frases-de-jose-luis-lopez-aranguren
José Luis Sampedro;Escritor y economista español;1917;2013;https://proverbia.net/autor/frases-de-jose-luis-sampedro
Jose María de Pereda;Escritor español;1833;1906;https://proverbia.net/autor/frases-de-jose-maria-de-pereda
José María Eça de Queirós;Novelista portugués;1845;1900;https://proverbia.net/autor/frases-de-jose-maria-eca-de-queiros
José María Pemán;Escritor español;1898;1981;https://proverbia.net/autor/frases-de-jose-maria-peman
José María Rodero;Actor español;1922;1991;https://proverbia.net/autor/frases-de-jose-maria-rodero
José María Vargas Vila;Escritor colombiano;1840;1933;https://proverbia.net/autor/frases-de-jose-maria-vargas-vila
José Martí;Político y escritor cubano;1853;1895;https://proverbia.net/autor/frases-de-jose-marti
José Miguel Monzón;Humorista español;1956;?;https://proverbia.net/autor/frases-de-jose-miguel-monzon
José Narosky;Escritor argentino;1930;?;https://proverbia.net/autor/frases-de-jose-narosky
José O.Caldas;;;;https://proverbia.net/autor/frases-de-jose-o-caldas
José Ortega y Gasset;Filósofo y ensayista español;1883;1955;https://proverbia.net/autor/frases-de-jose-ortega-y-gasset
José Saramago;Escritor portugués;1922;2010;https://proverbia.net/autor/frases-de-jose-saramago
José Vasconcelos;Filósofo, educador y político mexicano;1882;1959;https://proverbia.net/autor/frases-de-jose-vasconcelos
Josefina Aldecoa;Escritora y pedagoga española;1926;2011;https://proverbia.net/autor/frases-de-josefina-aldecoa
Josep Pla;Escritor español;1897;1981;https://proverbia.net/autor/frases-de-josep-pla
Joseph Addison;Ensayista, poeta y dramaturgo inglés;1672;1719;https://proverbia.net/autor/frases-de-joseph-addison
Joseph Conrad;Novelista británico de origen polaco;1857;1924;https://proverbia.net/autor/frases-de-joseph-conrad
Joseph Fouché;Político francés;1758;1820;https://proverbia.net/autor/frases-de-joseph-fouche
Joseph Heller;Escritor norteamericano;1923;1999;https://proverbia.net/autor/frases-de-joseph-heller
Joseph Joubert;Ensayista y moralista francés;1754;1824;https://proverbia.net/autor/frases-de-joseph-joubert
Joseph Roux;Abad católico, poeta y filólogo francés;1834;1905;https://proverbia.net/autor/frases-de-joseph-roux
Joseph Sanial-Dubay;Escritor francés;1754;1817;https://proverbia.net/autor/frases-de-joseph-sanialdubay
Josh Billings;Humorista estadounidense;1842;1914;https://proverbia.net/autor/frases-de-josh-billings
Jostein Gaarder;Escritor y profesor de filosofía noruego;1952;?;https://proverbia.net/autor/frases-de-jostein-gaarder
Juan Carlos Onetti;Escritor uruguayo;1909;1994;https://proverbia.net/autor/frases-de-juan-carlos-onetti
Juan Donoso Cortés;Ensayista español;1809;1853;https://proverbia.net/autor/frases-de-juan-donoso-cortes
Juan Eusebio Nieremberg;Teólogo y escritor español;1595;1658;https://proverbia.net/autor/frases-de-juan-eusebio-nieremberg
Juan Gelman;Poeta, escritor y periodista argentino;1930;2014;https://proverbia.net/autor/frases-de-juan-gelman
Juan Gris;Pintor español;1887;1927;https://proverbia.net/autor/frases-de-juan-gris
Juan Luis Vives;Humanista y filósofo español;1492;1540;https://proverbia.net/autor/frases-de-juan-luis-vives
